Income,Age,Occupation,City_Tier,Loan_Repayment,Fixed Expenses,Investment,Savings,Shopping_Frequency,Hobbies
19063.0,56,Professional,Tier_2,3217.41,12290.429313754808,1263.31,2291.81,4,"Reading, Cooking"
57393.0,26,Self_Employed,Tier_3,5124.23,35598.033871885316,5747.2,10923.89,10,"Cooking, Baking"
17782.0,63,Professional,Tier_3,0.0,12620.105862107002,1605.08,3557.12,4,"Cooking, Gardening"
62397.0,45,Self_Employed,Tier_2,3206.05,36273.26528717119,7769.01,15148.83,9,"Baking, Cooking"
79787.0,44,Retired,Tier_2,0.0,48120.92226286072,10343.8,21322.77,11,"Baking, Cooking"
7895.0,24,Student,Tier_2,657.82,4639.314064146523,630.29,1967.55,1,"Baking, Writing"
74257.0,61,Professional,Tier_3,0.0,41187.22385627154,8712.79,24357.46,10,"Baking, Cooking"
155950.0,31,Self_Employed,Tier_2,0.0,110147.82454540687,25489.87,20312.32,15,"Electronics, Travel"
36701.0,28,Self_Employed,Tier_1,2146.04,29400.705530104355,1976.1,3178.02,6,"Cooking, Baking"
48447.0,49,Self_Employed,Tier_1,2751.44,38476.039299650176,5116.98,2102.27,7,"Baking, Cooking"
68772.0,45,Professional,Tier_2,0.0,48349.31870386463,7469.77,12953.25,12,"Baking, Cooking"
24066.0,23,Professional,Tier_2,0.0,17265.27967553312,1593.88,5207.12,5,"Cooking, Baking"
34710.0,52,Self_Employed,Tier_1,0.0,27697.993315651667,3114.59,3897.2,6,"Gardening, Baking"
10484.0,23,Student,Tier_2,1773.55,7586.29671278947,808.19,315.83,2,"Baking, Video Games"
33519.0,41,Self_Employed,Tier_1,0.0,27177.732719166605,2142.12,4198.91,7,"Writing, Cooking"
44687.0,26,Student,Tier_3,0.0,26136.758073366767,5109.13,13441.31,6,"Cooking, Baking"
45337.0,19,Professional,Tier_2,2355.4,27077.978535628583,6096.65,9807.16,9,"Cooking, Baking"
70354.0,55,Professional,Tier_2,0.0,50154.455377851766,9331.39,10867.98,10,"Gardening, Reading"
16141.0,31,Professional,Tier_2,2900.84,11122.51073183697,864.48,1253.05,3,"Sports, Baking"
19592.0,48,Retired,Tier_1,0.0,15499.065474893883,1081.55,3011.2,3,"Cooking, Fitness"
136675.0,47,Student,Tier_2,0.0,91286.812875208,22686.99,22700.84,15,"Video Games, Social Media"
26601.0,44,Retired,Tier_3,2136.26,15034.550621213324,1567.42,7862.39,4,"Cooking, Sports"
35206.0,53,Professional,Tier_1,0.0,28355.7015605319,3265.31,3585.27,6,"Reading, Cooking"
28434.0,63,Self_Employed,Tier_2,5484.28,19361.426234398048,2386.32,1202.08,6,"Reading, Cooking"
15547.0,48,Self_Employed,Tier_1,0.0,12927.048832835804,1030.66,1589.06,3,"Reading, Writing"
109949.0,59,Retired,Tier_2,0.0,69100.37707610428,25455.96,15393.12,15,"Baking, Reading"
19669.0,23,Self_Employed,Tier_3,3218.33,12090.91044467207,1118.1,3241.51,3,"Writing, Baking"
12175.0,60,Professional,Tier_2,1056.5,7837.767081586382,759.22,2521.32,2,"Reading, Reading"
20918.0,62,Retired,Tier_2,0.0,13043.513235507206,2113.99,5760.39,4,"Baking, Reading"
6049.0,35,Self_Employed,Tier_1,0.0,4784.767174677354,326.96,936.91,1,"Reading, Baking"
17817.0,31,Retired,Tier_2,0.0,11145.09259581295,1343.28,5328.88,2,"Cooking, Baking"
13828.0,37,Student,Tier_3,0.0,8533.894713419231,1213.35,4080.74,2,"Reading, Social Media"
49163.0,28,Retired,Tier_3,0.0,30688.350580910996,5410.5,13064.1,8,"Baking, Cooking"
17505.0,54,Student,Tier_2,0.0,10527.707000647346,1185.68,5791.25,2,"Sports, Cooking"
61035.0,57,Student,Tier_3,0.0,39555.846211392614,8599.9,12878.83,12,"Gardening, Baking"
91834.0,21,Student,Tier_2,0.0,62136.336493121016,10779.47,18918.38,11,"Video Games, Cooking"
56044.0,61,Self_Employed,Tier_3,0.0,36752.75042340762,6026.58,13264.7,9,"Gardening, Baking"
25252.0,23,Student,Tier_1,0.0,21822.090620719133,1404.79,2024.65,5,"Social Media, Reading"
33585.0,40,Self_Employed,Tier_1,3153.49,28372.4589308958,1686.14,373.23,7,"Cooking, Baking"
8857.0,25,Professional,Tier_2,0.0,6359.535234829956,781.38,1716.1,2,"Fitness, Writing"
26955.0,47,Self_Employed,Tier_2,0.0,19333.477172215,1613.04,6008.62,5,"Baking, Cooking"
15072.0,53,Retired,Tier_2,1370.29,10817.291279715138,1356.97,1527.57,3,"Gardening, Reading"
52282.0,59,Self_Employed,Tier_1,4338.99,37559.48560640529,6211.7,4172.16,11,"Cooking, Gardening"
234956.0,28,Self_Employed,Tier_2,0.0,166968.453403035,42543.3,25444.49,15,"Photography, Travel"
44748.0,64,Self_Employed,Tier_1,3887.98,34107.33668140038,4581.68,2171.35,8,"Baking, Reading"
6100.0,22,Professional,Tier_1,0.0,4877.463553536065,524.04,698.48,1,"Cooking, Fitness"
22471.0,20,Self_Employed,Tier_1,0.0,18401.10391709133,1561.2,2508.42,5,"Sports, Fitness"
33089.0,32,Retired,Tier_3,0.0,18917.908122474902,2228.49,11942.25,5,"Baking, Cooking"
32172.0,19,Retired,Tier_1,4506.92,24951.370978886876,2350.59,362.7,6,"Baking, Cooking"
16719.0,19,Student,Tier_1,2479.19,12377.233560931973,1156.41,706.19,3,"Writing, Reading"
36504.0,25,Self_Employed,Tier_2,0.0,25913.34554098372,2532.04,8058.94,7,"Cooking, Baking"
11103.0,63,Professional,Tier_2,0.0,7695.758293584672,1080.75,2326.28,2,"Writing, Sports"
14087.0,47,Student,Tier_2,0.0,8910.47253495805,1207.25,3969.53,3,"Reading, Sports"
50291.0,58,Retired,Tier_2,4109.7,32897.27044647588,7164.46,6120.04,8,"Reading, Baking"
13312.0,22,Student,Tier_1,2358.26,9303.568714900124,832.92,817.26,2,"Baking, Social Media"
46144.0,47,Professional,Tier_2,0.0,30170.204965230176,4967.0,11006.78,8,"Baking, Cooking"
10030.0,61,Retired,Tier_1,0.0,8247.341965142294,853.09,930.03,2,"Baking, Gardening"
123108.0,27,Retired,Tier_1,0.0,91913.10435454754,21383.57,9810.84,15,"Cooking, Baking"
16148.0,50,Self_Employed,Tier_3,0.0,10509.33303557391,1323.5,4314.93,3,"Cooking, Sports"
25085.0,41,Retired,Tier_2,4142.16,15960.541581278989,2118.95,2863.2,4,"Cooking, Reading"
39083.0,36,Retired,Tier_2,4822.06,25393.694787437464,2301.54,6565.72,5,"Cooking, Baking"
19085.0,47,Retired,Tier_1,0.0,15365.210310018443,980.65,2739.42,3,"Fitness, Sports"
33647.0,42,Self_Employed,Tier_2,0.0,18352.919073278234,2067.04,13226.98,5,"Baking, Cooking"
47536.0,28,Self_Employed,Tier_2,0.0,33069.06999580241,5328.61,9138.1,10,"Cooking, Baking"
64695.0,52,Retired,Tier_1,0.0,50728.28784701915,6868.76,7098.21,8,"Cooking, Gardening"
56509.0,18,Professional,Tier_3,4084.01,37794.42714404525,6708.64,7921.66,10,"Cooking, Baking"
26147.0,34,Professional,Tier_1,2871.08,20007.22291973976,1285.28,1983.79,4,"Baking, Writing"
26679.0,48,Student,Tier_2,2872.28,17869.74569661532,1863.92,4073.46,3,"Cooking, Video Games"
196465.0,23,Retired,Tier_2,36377.18,123939.19454265956,33618.21,2530.4,15,"Baking, Cooking"
64143.0,30,Retired,Tier_3,11513.28,35228.42114937196,7194.76,10206.13,12,"Cooking, Baking"
14350.0,43,Self_Employed,Tier_2,0.0,10476.272559884757,1276.19,2597.37,3,"Reading, Writing"
32498.0,53,Self_Employed,Tier_1,1801.11,23612.30939079517,2168.25,4916.63,6,"Gardening, Baking"
22945.0,22,Professional,Tier_3,0.0,14205.776399979013,1908.44,6830.39,4,"Writing, Baking"
26922.0,64,Professional,Tier_1,0.0,20489.013306945202,1927.88,4504.74,5,"Cooking, Reading"
11219.0,31,Student,Tier_2,570.07,6591.565352499487,908.17,3149.11,2,"Sports, Baking"
21578.0,32,Retired,Tier_1,0.0,17672.365136448047,1663.92,2241.38,4,"Baking, Fitness"
127797.0,29,Self_Employed,Tier_3,0.0,68828.51231965408,19180.29,39788.06,15,"Electronics, Travel"
47677.0,63,Student,Tier_3,7911.89,31425.80238293313,4598.18,3741.58,6,"Social Media, Cooking"
4089.0,59,Student,Tier_2,0.0,2643.652561557011,234.68,1210.54,1,"Cooking, Sports"
79406.0,25,Professional,Tier_2,5304.1,57459.37048106827,8719.53,7923.18,14,"Cooking, Baking"
71729.0,48,Retired,Tier_1,5746.29,52243.762254408415,7279.31,6460.06,13,"Travel, Photography"
22506.0,43,Retired,Tier_1,0.0,16959.96859793431,1740.42,3805.32,3,"Writing, Baking"
53251.0,46,Self_Employed,Tier_2,0.0,35214.75539371761,6170.89,11864.91,7,"Cooking, Baking"
15085.0,21,Retired,Tier_1,0.0,11705.14057141258,1439.62,1939.89,3,"Fitness, Reading"
20594.0,45,Student,Tier_1,3952.34,16109.215784259133,495.04,37.26,4,"Reading, Fitness"
99488.0,42,Retired,Tier_1,10362.77,79793.50757896568,8678.26,653.2,15,"Baking, Travel"
24139.0,57,Retired,Tier_1,0.0,19080.5026480563,1646.4,3411.72,3,"Reading, Sports"
6722.0,49,Self_Employed,Tier_2,1182.38,4751.031801974507,433.46,355.3,1,"Fitness, Writing"
28519.0,53,Professional,Tier_1,0.0,21242.14512675852,1995.71,5280.7,5,"Cooking, Reading"
28172.0,28,Student,Tier_3,2104.4,18018.792299765955,2564.51,5484.24,5,"Video Games, Cooking"
78249.0,54,Self_Employed,Tier_1,0.0,58402.20016694348,7959.65,11886.85,15,"Photography, Electronics"
30346.0,27,Self_Employed,Tier_2,0.0,21843.69195657771,2197.66,6304.7,7,"Baking, Cooking"
21412.0,55,Retired,Tier_1,3255.02,16310.396544339155,1147.15,699.0,4,"Sports, Gardening"
69217.0,53,Self_Employed,Tier_2,0.0,43187.9379349628,9411.18,16617.59,14,"Cooking, Photography"
33044.0,44,Professional,Tier_1,0.0,24456.12675713693,2736.13,5851.4,7,"Cooking, Baking"
16464.0,34,Student,Tier_1,0.0,13489.801948598466,1167.52,1806.73,3,"Writing, Sports"
75580.0,24,Student,Tier_1,10890.15,60201.551224829906,4174.38,314.2,12,"Baking, Video Games"
35027.0,26,Self_Employed,Tier_2,0.0,20769.949039605384,2537.62,11719.7,6,"Baking, Cooking"
30070.0,52,Student,Tier_2,0.0,19557.757548778416,2654.82,7857.73,4,"Reading, Baking"
34589.0,26,Professional,Tier_2,0.0,23100.12251134144,2331.55,9156.93,6,"Cooking, Baking"
12739.0,53,Self_Employed,Tier_3,0.0,7737.740483564692,1287.83,3713.36,3,"Writing, Cooking"
19670.0,47,Self_Employed,Tier_1,0.0,13834.46042474199,1083.0,4752.14,3,"Cooking, Sports"
30086.0,48,Professional,Tier_1,0.0,22885.1741454533,1885.01,5315.92,4,"Baking, Fitness"
25674.0,36,Self_Employed,Tier_2,4116.04,17586.312786095576,2137.85,1833.47,4,"Writing, Sports"
83025.0,58,Student,Tier_1,7785.03,64923.20825372425,9594.46,722.17,12,"Travel, Reading"
35699.0,40,Student,Tier_1,0.0,27898.97332172127,3284.87,4515.13,5,"Baking, Video Games"
59449.0,37,Professional,Tier_2,0.0,43437.6169836307,8054.88,7956.61,12,"Baking, Cooking"
30226.0,23,Retired,Tier_2,2132.39,19543.723658977633,2154.87,6395.35,6,"Cooking, Baking"
69841.0,60,Retired,Tier_1,0.0,59457.80700415535,8954.11,1429.57,14,"Reading, Travel"
41232.0,41,Retired,Tier_3,0.0,22835.703054942165,4667.74,13728.76,7,"Cooking, Baking"
30324.0,64,Professional,Tier_2,1863.08,18161.030093179706,2624.11,7675.6,3,"Fitness, Gardening"
29683.0,39,Retired,Tier_3,0.0,18648.95772479977,2986.86,8047.08,4,"Reading, Baking"
13980.0,23,Student,Tier_2,0.0,8584.38512508819,854.32,4541.56,2,"Reading, Sports"
45003.0,41,Self_Employed,Tier_2,0.0,29074.38562871005,5587.44,10341.21,9,"Reading, Baking"
29050.0,59,Retired,Tier_3,0.0,16802.414781359006,2865.94,9382.08,4,"Reading, Reading"
20078.0,39,Professional,Tier_2,0.0,13360.439254710682,1519.19,5197.95,3,"Reading, Cooking"
72702.0,35,Student,Tier_3,0.0,47590.80960260208,7764.72,17346.32,15,"Social Media, Travel"
11034.0,33,Retired,Tier_2,1679.34,7333.242883287532,1053.55,968.34,2,"Cooking, Fitness"
21396.0,53,Retired,Tier_2,3197.17,13678.399880277719,1774.97,2745.39,3,"Reading, Baking"
68263.0,30,Student,Tier_2,0.0,49790.820738607756,7038.03,11434.46,11,"Cooking, Social Media"
38614.0,54,Professional,Tier_1,0.0,29521.89381521413,2408.68,6683.46,5,"Cooking, Gardening"
28873.0,41,Self_Employed,Tier_2,1519.49,19162.07910197839,2740.86,5450.67,4,"Cooking, Baking"
36672.0,36,Student,Tier_1,0.0,28289.18131350436,3016.66,5365.67,7,"Video Games, Cooking"
34630.0,37,Self_Employed,Tier_2,4844.55,23478.492169878587,2146.46,4160.79,6,"Baking, Cooking"
8916.0,44,Retired,Tier_3,0.0,5182.952406574588,750.84,2982.39,1,"Reading, Sports"
22687.0,34,Student,Tier_2,0.0,14231.415282271584,2198.86,6256.63,4,"Cooking, Reading"
109335.0,33,Retired,Tier_2,7842.5,71533.18232625243,21825.06,8134.05,15,"Cooking, Photography"
17703.0,18,Retired,Tier_2,0.0,13365.103351135094,1522.02,2815.95,3,"Fitness, Baking"
23256.0,38,Retired,Tier_2,0.0,14526.514325391334,1552.75,7176.58,4,"Fitness, Cooking"
19451.0,44,Retired,Tier_2,0.0,11891.862139677749,1444.0,6115.18,4,"Cooking, Baking"
27983.0,18,Retired,Tier_1,0.0,23353.000895722216,1405.63,3224.03,6,"Writing, Reading"
18816.0,47,Professional,Tier_2,0.0,13210.614812328751,1588.87,4016.36,4,"Reading, Fitness"
44283.0,37,Retired,Tier_2,0.0,25882.805096153625,5526.77,12872.97,6,"Baking, Cooking"
35130.0,41,Student,Tier_2,0.0,24154.320607942587,2158.31,8817.11,6,"Baking, Social Media"
55703.0,63,Self_Employed,Tier_2,0.0,39881.92386450808,7475.04,8346.12,8,"Reading, Gardening"
12942.0,19,Student,Tier_1,0.0,9573.837118148533,1075.18,2292.55,2,"Baking, Cooking"
22849.0,32,Student,Tier_2,0.0,16250.674808707567,1287.16,5311.57,3,"Social Media, Video Games"
25044.0,46,Professional,Tier_1,0.0,17066.461744686512,2039.6,5937.56,4,"Reading, Fitness"
43195.0,52,Retired,Tier_2,0.0,26158.642792444254,4921.7,12114.23,7,"Baking, Cooking"
15905.0,30,Self_Employed,Tier_2,0.0,10654.820601029503,1091.16,4158.81,3,"Cooking, Reading"
62410.0,36,Self_Employed,Tier_2,0.0,42663.76352574627,8550.16,11195.76,9,"Cooking, Baking"
77504.0,18,Retired,Tier_2,0.0,55770.90929167141,8868.5,12864.61,13,"Cooking, Baking"
13600.0,62,Self_Employed,Tier_2,761.01,9392.804270738463,1293.0,2153.59,2,"Fitness, Sports"
20257.0,64,Professional,Tier_1,2585.66,15761.895474461864,997.02,912.4,5,"Fitness, Baking"
19602.0,33,Retired,Tier_3,0.0,11283.022114872983,1210.35,7109.03,3,"Writing, Fitness"
246437.0,60,Self_Employed,Tier_2,20672.35,174269.39107486347,47890.58,3604.67,15,"Baking, Cooking"
21270.0,20,Student,Tier_2,0.0,15659.497268191824,1913.17,3696.9,5,"Cooking, Sports"
114812.0,57,Self_Employed,Tier_1,0.0,87947.52534780305,23329.98,3534.69,15,"Travel, Cooking"
10891.0,23,Student,Tier_2,0.0,6844.399418211142,752.68,3293.43,2,"Reading, Fitness"
13592.0,48,Retired,Tier_2,1777.07,9278.856119567909,1266.0,1270.01,2,"Reading, Cooking"
17321.0,22,Student,Tier_1,0.0,13823.464396372065,1236.07,2261.36,3,"Writing, Baking"
15251.0,43,Student,Tier_3,0.0,9865.528571225068,923.57,4461.91,2,"Video Games, Sports"
24213.0,45,Professional,Tier_2,0.0,17650.852636800933,1309.54,5252.33,5,"Baking, Writing"
17016.0,32,Professional,Tier_2,0.0,11965.800298048813,1168.45,3882.1,3,"Fitness, Sports"
15576.0,26,Retired,Tier_1,2454.3,11598.609311149841,1119.65,403.33,2,"Writing, Sports"
75791.0,39,Professional,Tier_3,0.0,45634.042314355844,10011.33,20145.28,10,"Baking, Travel"
79857.0,54,Retired,Tier_1,0.0,58221.98870546967,8903.31,12731.28,12,"Cooking, Travel"
64112.0,38,Professional,Tier_1,12109.25,45407.59041107755,6133.68,461.67,9,"Baking, Cooking"
45622.0,59,Student,Tier_2,0.0,31591.44959022827,4848.47,9182.38,5,"Video Games, Gardening"
32310.0,46,Retired,Tier_1,3271.41,23970.05281874918,2836.55,2232.48,5,"Baking, Cooking"
20157.0,43,Student,Tier_2,2285.71,14117.618757766651,1322.02,2432.08,4,"Baking, Sports"
13995.0,23,Self_Employed,Tier_2,1043.19,8432.300002994169,948.69,3570.42,3,"Baking, Fitness"
40109.0,28,Retired,Tier_2,0.0,26099.597027778,5456.36,8552.77,6,"Baking, Cooking"
11732.0,53,Retired,Tier_1,0.0,9224.428845063223,829.59,1677.66,2,"Reading, Sports"
13546.0,37,Retired,Tier_2,0.0,8104.279933129729,1172.56,4268.74,2,"Cooking, Sports"
75454.0,61,Professional,Tier_1,11939.29,55226.87106265977,7708.03,580.17,14,"Gardening, Cooking"
137238.0,37,Self_Employed,Tier_2,0.0,88830.11458556648,21912.93,26494.95,15,"Cooking, Electronics"
41093.0,44,Professional,Tier_3,0.0,24247.948538187644,5194.24,11650.63,7,"Cooking, Baking"
72702.0,23,Professional,Tier_2,0.0,42386.88574926519,8366.45,21948.24,10,"Cooking, Baking"
24644.0,50,Self_Employed,Tier_2,0.0,16994.1802733034,2155.11,5494.35,4,"Reading, Baking"
10289.0,47,Retired,Tier_1,0.0,8216.301368001557,618.9,1453.62,2,"Fitness, Sports"
48957.0,51,Professional,Tier_1,0.0,38171.72757607585,5362.34,5422.56,5,"Cooking, Baking"
47306.0,22,Self_Employed,Tier_1,0.0,37398.10762385714,5508.72,4398.78,10,"Baking, Cooking"
31770.0,33,Student,Tier_2,0.0,23177.757685031433,1788.93,6803.62,6,"Video Games, Baking"
24712.0,29,Retired,Tier_1,4286.4,17651.816502933743,1765.13,1008.85,4,"Cooking, Writing"
64778.0,29,Student,Tier_2,10080.82,46927.62910983869,7225.67,543.86,10,"Baking, Cooking"
13635.0,28,Retired,Tier_1,0.0,10057.982782681118,1178.07,2398.55,2,"Cooking, Reading"
16154.0,38,Retired,Tier_3,0.0,11419.727909106263,1158.9,3575.46,4,"Fitness, Reading"
13393.0,24,Self_Employed,Tier_2,1559.08,8546.600584652813,1227.37,2059.69,3,"Baking, Fitness"
32110.0,51,Self_Employed,Tier_2,4303.26,21613.182159570835,1933.49,4260.33,6,"Cooking, Baking"
12565.0,46,Student,Tier_3,0.0,7941.696812845207,1061.37,3561.53,2,"Video Games, Sports"
17354.0,23,Student,Tier_3,1440.26,10839.380760738008,1313.82,3760.2,3,"Writing, Video Games"
17058.0,53,Professional,Tier_3,0.0,10496.559520600988,1244.93,5316.06,3,"Gardening, Baking"
24354.0,51,Professional,Tier_2,0.0,18196.65654501196,1974.01,4183.69,5,"Reading, Gardening"
9128.0,25,Retired,Tier_2,1463.23,6217.780002393075,780.32,666.23,1,"Fitness, Baking"
32168.0,54,Student,Tier_2,0.0,20790.714150693217,2080.57,9296.37,5,"Gardening, Social Media"
81373.0,27,Professional,Tier_2,12140.97,55178.01586752032,10359.81,3693.94,14,"Cooking, Baking"
33435.0,33,Self_Employed,Tier_2,0.0,23986.838971990554,2203.89,7243.84,7,"Baking, Cooking"
102951.0,19,Self_Employed,Tier_1,19429.86,70183.59243121404,12404.03,933.64,15,"Electronics, Travel"
87217.0,36,Student,Tier_3,0.0,49306.32921432832,9784.21,28126.17,15,"Baking, Photography"
55890.0,24,Self_Employed,Tier_3,0.0,37424.33441706163,6790.39,11675.27,10,"Baking, Cooking"
31847.0,19,Professional,Tier_1,0.0,26365.3395978226,1913.16,3568.59,5,"Cooking, Baking"
30545.0,62,Professional,Tier_1,4128.08,23311.99528520386,2584.71,520.12,5,"Reading, Cooking"
55270.0,40,Student,Tier_1,0.0,42983.43105734513,7456.23,4830.72,12,"Social Media, Video Games"
21930.0,48,Professional,Tier_2,3561.33,14631.279940175786,1225.59,2511.91,4,"Fitness, Baking"
6654.0,21,Student,Tier_1,832.36,5247.894670613506,533.36,40.14,1,"Writing, Reading"
44469.0,33,Professional,Tier_2,0.0,31043.24493197916,5936.49,7489.63,8,"Cooking, Baking"
12138.0,27,Professional,Tier_1,0.0,8979.320479065678,892.12,2266.58,2,"Reading, Writing"
13894.0,38,Professional,Tier_2,2435.49,9625.805696765836,762.09,1071.0,2,"Writing, Baking"
30005.0,45,Student,Tier_2,4170.69,19391.890408963744,1837.76,4605.04,5,"Video Games, Baking"
27802.0,63,Student,Tier_2,3329.25,19418.162170446973,2565.12,2489.18,5,"Gardening, Reading"
9694.0,29,Professional,Tier_2,0.0,6220.008804775055,699.24,2775.04,2,"Reading, Writing"
34247.0,30,Professional,Tier_3,2456.18,20873.583986051657,2503.27,8413.68,6,"Baking, Writing"
64982.0,57,Professional,Tier_2,11084.47,44500.94900245199,8738.75,657.76,14,"Photography, Cooking"
12165.0,34,Self_Employed,Tier_3,0.0,8192.723717513436,1031.35,2940.45,2,"Baking, Reading"
83029.0,35,Retired,Tier_3,14226.03,51649.28080924509,11213.74,5939.46,14,"Photography, Travel"
8611.0,27,Retired,Tier_1,0.0,6523.214261675148,640.7,1447.26,2,"Sports, Baking"
163213.0,45,Self_Employed,Tier_1,15857.65,124556.68462577392,21202.85,1595.91,15,"Gaming, Baking"
21589.0,30,Retired,Tier_2,2515.07,15298.557688466823,1603.96,2171.53,4,"Baking, Reading"
33707.0,51,Retired,Tier_1,0.0,26523.148926528516,2705.93,4477.43,4,"Cooking, Writing"
6603.0,23,Retired,Tier_2,0.0,4368.512497634018,539.04,1695.75,1,"Cooking, Baking"
28545.0,29,Professional,Tier_2,3194.47,17227.354322725005,2335.12,5788.25,6,"Cooking, Fitness"
36017.0,46,Self_Employed,Tier_1,0.0,28341.280931821286,1883.05,5792.38,6,"Reading, Cooking"
28002.0,30,Professional,Tier_2,2819.17,18445.012978925435,2453.68,4283.91,3,"Baking, Reading"
19120.0,43,Retired,Tier_1,0.0,14430.807168474623,1804.54,2884.61,3,"Cooking, Writing"
14069.0,21,Self_Employed,Tier_1,1747.45,11226.417491068773,1018.11,76.63,2,"Reading, Writing"
74115.0,32,Self_Employed,Tier_2,0.0,52616.62681691683,8547.66,12950.77,14,"Travel, Baking"
30749.0,33,Professional,Tier_1,3865.9,24769.03135392449,1515.92,597.7,6,"Writing, Baking"
102904.0,36,Student,Tier_2,0.0,69333.05746569608,16916.77,16654.46,15,"Gaming, Social Media"
19688.0,64,Self_Employed,Tier_2,0.0,12651.97408804376,1280.11,5755.96,3,"Reading, Sports"
21186.0,43,Student,Tier_1,0.0,16414.47265271678,1471.13,3300.84,3,"Baking, Cooking"
57609.0,49,Retired,Tier_1,3553.43,46671.871326533146,6866.52,516.84,8,"Cooking, Baking"
8189.0,23,Self_Employed,Tier_2,728.06,5819.980087841569,733.58,907.59,1,"Cooking, Sports"
11364.0,23,Student,Tier_2,0.0,7916.621379948969,724.64,2722.47,2,"Social Media, Baking"
72182.0,22,Student,Tier_2,0.0,49442.01939483429,10372.86,12366.73,15,"Baking, Social Media"
11748.0,19,Professional,Tier_3,685.73,7010.278804613429,1051.83,2999.78,2,"Sports, Baking"
7000.0,19,Student,Tier_1,0.0,5594.16516589594,542.41,863.75,1,"Cooking, Writing"
133756.0,54,Retired,Tier_1,21278.22,100667.4798667677,10983.81,826.74,15,"Gardening, Electronics"
9837.0,20,Retired,Tier_2,0.0,7141.75926482412,745.61,1949.56,1,"Reading, Baking"
34761.0,23,Self_Employed,Tier_2,0.0,24847.367063544047,2603.33,7310.19,6,"Cooking, Baking"
31705.0,48,Professional,Tier_2,0.0,19816.003761438056,2734.31,9154.41,3,"Baking, Cooking"
3167.0,60,Professional,Tier_2,499.66,2227.8402484902895,233.09,206.12,1,"Cooking, Reading"
24224.0,22,Professional,Tier_2,2263.83,15063.83648573881,1809.63,5086.7,4,"Fitness, Sports"
42945.0,63,Retired,Tier_2,0.0,30784.165148762975,5942.35,6218.82,8,"Reading, Gardening"
39831.0,27,Student,Tier_2,5461.63,25795.149341499193,2188.68,6385.51,6,"Video Games, Social Media"
61807.0,44,Retired,Tier_3,7072.25,38356.33118828985,7128.0,9250.25,9,"Cooking, Baking"
22004.0,41,Retired,Tier_1,1608.92,17182.519301132397,1699.3,1512.82,4,"Fitness, Sports"
53048.0,39,Student,Tier_2,0.0,37515.82710996123,5501.49,10030.88,12,"Social Media, Baking"
17283.0,42,Retired,Tier_2,2604.83,12428.671669638117,1179.53,1070.16,3,"Writing, Cooking"
9707.0,20,Self_Employed,Tier_3,0.0,6028.629845368157,564.58,3113.56,2,"Fitness, Baking"
10623.0,33,Self_Employed,Tier_3,1764.37,6801.321027717793,921.21,1136.03,2,"Writing, Baking"
9314.0,47,Self_Employed,Tier_2,0.0,5836.33041050085,681.73,2795.85,1,"Writing, Baking"
67280.0,60,Self_Employed,Tier_2,6741.4,45254.20068098158,9390.16,5894.45,13,"Gardening, Baking"
8931.0,21,Self_Employed,Tier_2,0.0,6377.649111254565,596.78,1956.66,2,"Baking, Reading"
37354.0,60,Professional,Tier_2,4735.03,25751.518441617318,2104.39,4762.63,6,"Gardening, Baking"
24251.0,57,Retired,Tier_1,1873.67,19843.681503381904,2055.34,478.31,4,"Cooking, Baking"
27635.0,33,Student,Tier_1,0.0,20296.643662809904,1696.19,5642.04,4,"Video Games, Cooking"
89307.0,57,Professional,Tier_3,0.0,49368.173483330145,10676.24,29262.89,12,"Travel, Reading"
21125.0,58,Student,Tier_1,0.0,14364.7992801363,1801.07,4959.1,4,"Writing, Sports"
48934.0,63,Retired,Tier_1,2888.47,36866.73362405651,6532.53,2646.57,7,"Baking, Cooking"
30915.0,25,Professional,Tier_3,2766.79,21001.152190001878,2139.19,5008.07,5,"Cooking, Baking"
26565.0,41,Student,Tier_1,0.0,19775.882363998215,1839.74,4949.05,4,"Cooking, Video Games"
188891.0,33,Self_Employed,Tier_1,32662.61,132431.4990113173,22131.56,1665.81,15,"Baking, Travel"
9470.0,44,Professional,Tier_3,1567.53,5964.035512715316,821.98,1116.41,2,"Writing, Cooking"
84142.0,19,Self_Employed,Tier_2,7182.16,58914.30795617273,8403.66,9641.62,15,"Gaming, Cooking"
50720.0,37,Professional,Tier_2,0.0,33533.21700359566,6393.09,10793.81,9,"Baking, Cooking"
20442.0,37,Retired,Tier_2,1214.3,13477.617416665556,1202.2,4547.6,3,"Cooking, Sports"
110460.0,37,Professional,Tier_3,0.0,74843.07887102521,21693.73,13923.05,15,"Baking, Gaming"
6839.0,36,Retired,Tier_1,1191.82,4932.956407801174,605.28,109.4,1,"Writing, Baking"
19762.0,35,Professional,Tier_1,2829.09,16820.89581402333,104.6,7.87,3,"Baking, Fitness"
11409.0,30,Retired,Tier_2,0.0,7559.667695663894,954.82,2894.62,2,"Cooking, Writing"
41715.0,34,Self_Employed,Tier_2,2643.97,29665.28525110712,4981.84,4424.05,6,"Cooking, Baking"
12314.0,50,Retired,Tier_1,0.0,9136.02879122461,1136.98,2041.11,2,"Fitness, Baking"
42421.0,45,Self_Employed,Tier_2,0.0,25716.179706239505,6104.46,10600.57,10,"Cooking, Baking"
25843.0,22,Professional,Tier_3,0.0,15948.550725570887,1488.78,8405.89,5,"Fitness, Cooking"
